type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
linear,bmi,aa_coefs_mort_cmb,9,581,,0.00642003704915862,0.009226414800132967,0.6958322586001766,0.48681453658623475,-0.011701481513713531,0.024541555612030773,0.29262124429312586,0.3982784342662891,0.326671702720517,0.46988516581206125,2.2357156864114447e-25,0.01 (-0.01; 0.02),0.29
linear,bmi,aa_coefs_mort_cmb,10,581,,0.017894839449577402,0.008619704511787228,2.076038618853658,0.038334141644311426,0.0009648931269791682,0.03482478577217564,0.3949036317346508,0.3296801453668389,0.26200039821547455,0.3973598925182032,3.188159893944091e-20,0.02 (0.0; 0.03),0.39
linear,bmi,aa_coefs_mort_cmb,11,581,,0.018679110112850002,0.008601587263202955,2.1715887476673115,0.030296225343010807,0.0017846234657720103,0.035573596759927995,0.4022887009077575,0.31407683032388684,0.2457155353865514,0.3824381252612223,2.7324838996538984e-18,0.02 (0.0; 0.04),0.4
linear,bmi,aa_coefs_mort_cmb_ffs,0,996,,0.04104823241494594,0.007086729758444442,5.792267211266731,9.311047313540078e-09,0.0271415639334164,0.054954900896475485,0.03265081768331113,,,,,0.04 (0.03; 0.05),0.03
linear,bmi,aa_coefs_mort_cmb_ffs,1,996,,0.03995648192767449,0.007093004259842401,5.633224013961367,2.301980399421233e-08,0.02603750065677629,0.053875463198572685,0.030937101768508946,,,,,0.04 (0.03; 0.05),0.03
linear,bmi,aa_coefs_mort_cmb_ffs,2,996,,0.03869179125534508,0.006491293918877318,5.960566835962482,3.4886455133448798e-09,0.025953562699981496,0.05143001981070867,0.18935263303357808,,,,,0.04 (0.03; 0.05),0.19
linear,bmi,aa_coefs_mort_cmb_ffs,3,993,,0.0368213262022111,0.006470109309471012,5.690989818102712,1.6635280027606603e-08,0.024124606722706297,0.049518045681715896,0.20055489851611852,,,,,0.04 (0.02; 0.05),0.2
linear,bmi,aa_coefs_mort_cmb_ffs,4,993,,0.0438158767817238,0.005982792826164895,7.323649348194255,5.001668649439357e-13,0.03207543581092563,0.05555631775252197,0.3223904083847261,,,,,0.04 (0.03; 0.06),0.32
linear,bmi,aa_coefs_mort_cmb_ffs,5,993,,0.04272381199689541,0.0059972001270889854,7.123959696444774,2.02162275766678e-12,0.030955069321331283,0.05449255467245953,0.3281490565562043,,,,,0.04 (0.03; 0.05),0.33
linear,bmi,aa_coefs_mort_cmb_ffs,6,583,,0.030851385936461015,0.00982275943828692,3.1408064231125534,0.0017706456668587296,0.011558872371415407,0.05014389950150662,0.1847736335676038,0.38092811255619263,0.3045434851980302,0.45731273991435506,4.581116492155891e-21,0.03 (0.01; 0.05),0.18
linear,bmi,aa_coefs_mort_cmb_ffs,7,583,,0.030851385936461015,0.00982275943828692,3.1408064231125534,0.0017706456668587296,0.011558872371415407,0.05014389950150662,0.1847736335676038,0.38092811255619263,0.3045434851980302,0.45731273991435506,4.581116492155891e-21,0.03 (0.01; 0.05),0.18
linear,bmi,aa_coefs_mort_cmb_ffs,8,583,,0.025094039233096062,0.008843937128409838,2.8374284969174166,0.004707161228782575,0.007723931139853382,0.04246414732633874,0.3423059658799047,0.3666931780101468,0.29798404015568486,0.4354023158646087,1.1731852029651787e-23,0.03 (0.01; 0.04),0.34
linear,bmi,aa_coefs_mort_cmb_ffs,9,581,,0.023598954992839254,0.008878286057122578,2.6580530116966736,0.008077643824920074,0.006161192971960119,0.04103671701371839,0.34499543156889123,0.36204509405074725,0.2931402095370154,0.4309499785644791,5.024611123416303e-23,0.02 (0.01; 0.04),0.34
linear,bmi,aa_coefs_mort_cmb_ffs,10,581,,0.03302444210022087,0.008482552313841278,3.8932199741737787,0.00011052361535884157,0.01636387616601948,0.04968500803442226,0.41400638585315996,0.3056979548976917,0.23909509223413578,0.3723008175612476,2.9090982591087676e-18,0.03 (0.02; 0.05),0.41
linear,bmi,aa_coefs_mort_cmb_ffs,11,581,,0.03350231544822481,0.008503988122669141,3.9396004515713576,9.168502318142084e-05,0.01679952451102686,0.05020510638542276,0.4157757813267199,0.29811578407020195,0.2305301603465046,0.3657014077938993,4.668915726580272e-17,0.03 (0.02; 0.05),0.42
linear,bmi,aa_nn_cmb_mort,0,996,,0.021634366843584833,0.007172586407111462,3.0162574022300843,0.002624255235993434,0.007559217272660755,0.03570951641450891,0.009069712482125403,,,,,0.02 (0.01; 0.04),0.01
linear,bmi,aa_nn_cmb_mort,1,996,,0.021517084485240104,0.00717294132278901,2.9997574937464773,0.0027692994363602663,0.007441238444317197,0.03559293052616301,0.008971643145401997,,,,,0.02 (0.01; 0.04),0.01
linear,bmi,aa_nn_cmb_mort,2,996,,0.02045373897231675,0.006759573306912411,3.025892026557437,0.002542876079613681,0.007189050792078386,0.03371842715255512,0.12096130486791745,,,,,0.02 (0.01; 0.03),0.12
linear,bmi,aa_nn_cmb_mort,3,993,,0.01901845032273668,0.00676048494033536,2.8131784170194827,0.005002608084899826,0.005751907714684104,0.03228499293078926,0.12718719471147644,,,,,0.02 (0.01; 0.03),0.13
linear,bmi,aa_nn_cmb_mort,4,993,,0.02661478355692935,0.006205989156110986,4.288564302553122,1.9747513206452527e-05,0.014436349258805714,0.038793217855052985,0.2708890155499295,,,,,0.03 (0.01; 0.04),0.27
linear,bmi,aa_nn_cmb_mort,5,993,,0.025038230400271484,0.00621175038378633,4.030785020857454,5.987305889069949e-05,0.012848460127071911,0.037228000673471054,0.2792181547342205,,,,,0.03 (0.01; 0.04),0.28
linear,bmi,aa_nn_cmb_mort,6,583,,0.005152944616170832,0.009984856200712818,0.516075996748252,0.6059980129000937,-0.014457937123072577,0.024763826355414242,0.15764563575379953,0.39113337366668294,0.31348823485329685,0.468778512480069,1.968576881608697e-21,0.01 (-0.01; 0.02),0.16
linear,bmi,aa_nn_cmb_mort,7,583,,0.005152944616170832,0.009984856200712818,0.516075996748252,0.6059980129000937,-0.014457937123072577,0.024763826355414242,0.15764563575379953,0.39113337366668294,0.31348823485329685,0.468778512480069,1.968576881608697e-21,0.01 (-0.01; 0.02),0.16
linear,bmi,aa_nn_cmb_mort,8,583,,0.0001763039586204116,0.009283194345542069,0.0189917341012122,0.984854242054465,-0.01805653588311172,0.018409143800352544,0.27535133812295776,0.3788287205565931,0.30670696406324993,0.4509504770499363,5.0685069650315373e-23,0.0 (-0.02; 0.02),0.28
linear,bmi,aa_nn_cmb_mort,9,581,,-0.0006909901847982373,0.009338760564279609,-0.07399163733153707,0.9410427273142656,-0.019033166055470393,0.017651185685873916,0.2752895180836983,0.3762238293554705,0.3037451759258657,0.4487024827850753,1.4958501319518485e-22,-0.0 (-0.02; 0.02),0.28
linear,bmi,aa_nn_cmb_mort,10,581,,0.0101795298928488,0.008815633804396646,1.154713333007541,0.2486874941225566,-0.007135240805383898,0.027494300591081496,0.36708283653451546,0.3112380412998527,0.24201990672868556,0.3804561758710199,1.2465134753498562e-17,0.01 (-0.01; 0.03),0.37
linear,bmi,aa_nn_cmb_mort,11,581,,0.010411910038765874,0.00880396485065966,1.1826387559902325,0.237442833591407,-0.0068800689948140484,0.0277038890723458,0.3738320042231349,0.2974999139108988,0.2275302188583871,0.3674696089634105,5.104863070830128e-16,0.01 (-0.01; 0.03),0.37
linear,bmi,aa_nn_cmb_ffs_mort,0,996,,0.03335063774680161,0.007127263704321977,4.679304587338022,3.276638243636602e-06,0.0193644273373616,0.04733684815624162,0.0215532827782704,,,,,0.03 (0.02; 0.05),0.02
linear,bmi,aa_nn_cmb_ffs_mort,1,996,,0.03243485891270091,0.007131514322223561,4.548102611478446,6.080573484205059e-06,0.01844030728862258,0.04642941053677924,0.020385866082237247,,,,,0.03 (0.02; 0.05),0.02
linear,bmi,aa_nn_cmb_ffs_mort,2,996,,0.03129000280770693,0.006646193251081097,4.707958620164584,2.857249890423461e-06,0.01824780664259657,0.044332198972817295,0.1502026769844701,,,,,0.03 (0.02; 0.04),0.15
linear,bmi,aa_nn_cmb_ffs_mort,3,993,,0.0294210356618044,0.006625355447920237,4.440672790022149,9.977605575884893e-06,0.0164196665116548,0.042422404811954,0.16173028577829274,,,,,0.03 (0.02; 0.04),0.16
linear,bmi,aa_nn_cmb_ffs_mort,4,993,,0.036694184049321364,0.006109154844040941,6.006425599952506,2.6626332966156904e-09,0.024705774302914485,0.04868259379572824,0.29346467173253643,,,,,0.04 (0.02; 0.05),0.29
linear,bmi,aa_nn_cmb_ffs_mort,5,993,,0.03582522008452752,0.00612916699648738,5.845038992257663,6.8782462232167425e-09,0.023797509208013372,0.04785293096104167,0.29825592077426333,,,,,0.04 (0.02; 0.05),0.3
linear,bmi,aa_nn_cmb_ffs_mort,6,583,,0.02602168711163631,0.00988398500220954,2.6327121202449444,0.00869632161448435,0.006608922711789568,0.04543445151148305,0.17457929907166259,0.3784539505838062,0.30159321547665485,0.45531468569095757,1.3055204794389326e-20,0.03 (0.01; 0.05),0.17
linear,bmi,aa_nn_cmb_ffs_mort,7,583,,0.02602168711163631,0.00988398500220954,2.6327121202449444,0.00869632161448435,0.006608922711789568,0.04543445151148305,0.17457929907166259,0.3784539505838062,0.30159321547665485,0.45531468569095757,1.3055204794389326e-20,0.03 (0.01; 0.05),0.17
linear,bmi,aa_nn_cmb_ffs_mort,8,583,,0.02080865751625215,0.009099588306431516,2.2867691169659574,0.022569361317913494,0.0029364327150405364,0.03868088231746376,0.30373254265863425,0.36556483014339275,0.29486952122300136,0.43626013906378414,2.061031352201677e-22,0.02 (0.0; 0.04),0.3
linear,bmi,aa_nn_cmb_ffs_mort,9,581,,0.019463611695016685,0.009140827784836787,2.1293051519145556,0.03365248760007748,0.00151019382131019,0.037417029568723184,0.30568409323526946,0.36124613939775674,0.29030365355964877,0.4321886252358647,8.022090654181911e-22,0.02 (0.0; 0.04),0.31
linear,bmi,aa_nn_cmb_ffs_mort,10,581,,0.029499258214644632,0.008697590906275572,3.3916585101007724,0.0007424275476749531,0.012416335362961765,0.0465821810663275,0.3839191023350266,0.3012513651765405,0.23296007368763025,0.3695426566654507,4.612878938494873e-17,0.03 (0.01; 0.05),0.38
linear,bmi,aa_nn_cmb_ffs_mort,11,581,,0.03021780923293907,0.008720248999379687,3.465246145504401,0.0005693850773567849,0.013090257564718644,0.0473453609011595,0.385683700372515,0.29537916079826243,0.22607479922725393,0.36468352236927093,4.386649714867854e-16,0.03 (0.01; 0.05),0.39
linear,bmi,aa_nn_cmb_frailty,0,996,,0.09147910414486175,0.006595295799778128,13.870356527138508,4.041098901692595e-40,0.07853680277999764,0.10442140550972587,0.16216194564939013,,,,,0.09 (0.08; 0.1),0.16
linear,bmi,aa_nn_cmb_frailty,1,996,,0.09079961058576932,0.006604735538099933,13.747652735220763,1.6870393713224026e-39,0.07783878511798774,0.10376043605355091,0.1597618616440296,,,,,0.09 (0.08; 0.1),0.16
linear,bmi,aa_nn_cmb_frailty,2,996,,0.09143875627481556,0.006447628032281968,14.181766661631256,1.0436440859460665e-41,0.07878621572718593,0.10409129682244518,0.20022213897285945,,,,,0.09 (0.08; 0.1),0.2
linear,bmi,aa_nn_cmb_frailty,3,993,,0.08906779897402607,0.006403423109858879,13.909403993138442,2.6587481446047313e-40,0.07650194219391804,0.1016336557541341,0.21694943373351638,,,,,0.09 (0.08; 0.1),0.22
linear,bmi,aa_nn_cmb_frailty,4,993,,0.09424473685257162,0.0061512619280492,15.321203674131338,1.0665961701293872e-47,0.08217369751349535,0.10631577619164789,0.2836915790657095,,,,,0.09 (0.08; 0.11),0.28
linear,bmi,aa_nn_cmb_frailty,5,993,,0.09265125006767434,0.0061416512864577505,15.085722999605817,2.0055690395936616e-46,0.08059904035953296,0.10470345977581573,0.2953942924852373,,,,,0.09 (0.08; 0.1),0.3
linear,bmi,aa_nn_cmb_frailty,6,583,,0.08487463743867484,0.009332567339407334,9.094457543347854,1.5041646258620948e-18,0.06654489179811399,0.10320438307923568,0.2641090440234215,0.30959894518819736,0.23702619381479006,0.38217169656160466,4.046958635213425e-16,0.08 (0.07; 0.1),0.26
linear,bmi,aa_nn_cmb_frailty,7,583,,0.08487463743867484,0.009332567339407334,9.094457543347854,1.5041646258620948e-18,0.06654489179811399,0.10320438307923568,0.2641090440234215,0.30959894518819736,0.23702619381479006,0.38217169656160466,4.046958635213425e-16,0.08 (0.07; 0.1),0.26
linear,bmi,aa_nn_cmb_frailty,8,583,,0.08771853487405853,0.009107336326373715,9.631634512062165,1.824559010537997e-20,0.06983109242238758,0.10560597732572949,0.30254633715767776,0.31663042964347315,0.24587492583899587,0.38738593344795047,1.7117448786737553e-17,0.09 (0.07; 0.11),0.3
linear,bmi,aa_nn_cmb_frailty,9,581,,0.08540236904766328,0.009124079718490078,9.360107724025488,1.7654616606995426e-19,0.0674818459008652,0.10332289219446136,0.3082260503030102,0.3112939926081387,0.2404814894682704,0.38210649574800704,5.797849573006186e-17,0.09 (0.07; 0.1),0.31
linear,bmi,aa_nn_cmb_frailty,10,581,,0.09210032659420368,0.00898127209080115,10.254708426942683,8.959206085669621e-23,0.07446022603182534,0.10974042715658203,0.3430754423786243,0.2712524815842064,0.20073379693883286,0.3417711662295799,1.6588762845851369e-13,0.09 (0.07; 0.11),0.34
linear,bmi,aa_nn_cmb_frailty,11,581,,0.09295581291115437,0.008964251805809944,10.369611979318508,3.312552629662993e-23,0.07534901223586749,0.11056261358644126,0.3508241410119872,0.25526454948858773,0.18402097050275695,0.3265081284744185,5.6159979290011275e-12,0.09 (0.08; 0.11),0.35
linear,bmi,aa_nn_cmb_ffs_frailty,0,996,,0.1010533444402495,0.006453173474063479,15.659480540295709,1.444017134475286e-49,0.08838993730938415,0.11371675157111487,0.19788210585385024,,,,,0.1 (0.09; 0.11),0.2
linear,bmi,aa_nn_cmb_ffs_frailty,1,996,,0.10053532191433731,0.006461308358482755,15.559592010857848,5.077232631501546e-49,0.08785595126509176,0.11321469256358287,0.19585852809439652,,,,,0.1 (0.09; 0.11),0.2
linear,bmi,aa_nn_cmb_ffs_frailty,2,996,,0.101110432787598,0.006332134540362527,15.96782761691119,2.9255682957857945e-51,0.08868453156875436,0.11353633400644164,0.22861765243566767,,,,,0.1 (0.09; 0.11),0.23
linear,bmi,aa_nn_cmb_ffs_frailty,3,993,,0.09883807578661888,0.006293113193549051,15.70575210500518,8.531998666465532e-50,0.08648868738381374,0.11118746418942402,0.2436958268650845,,,,,0.1 (0.09; 0.11),0.24
linear,bmi,aa_nn_cmb_ffs_frailty,4,993,,0.10353811101374673,0.006086445326270911,17.011261165338233,4.0990290397103034e-57,0.09159426569746491,0.11548195633002854,0.2987077061216955,,,,,0.1 (0.09; 0.12),0.3
linear,bmi,aa_nn_cmb_ffs_frailty,5,993,,0.10277522916436427,0.006096265508481077,16.858719329298268,3.1484459427995236e-56,0.09081208327447451,0.11473837505425402,0.30576965138823564,,,,,0.1 (0.09; 0.11),0.31
linear,bmi,aa_nn_cmb_ffs_frailty,6,583,,0.09452687506654428,0.009009689414993189,10.491690746768738,1.0687662647297336e-23,0.0768312818528803,0.11222246828020827,0.31414731816404384,0.32940762376854194,0.2593456648148717,0.39946958272221217,4.844813630221344e-19,0.09 (0.08; 0.11),0.31
linear,bmi,aa_nn_cmb_ffs_frailty,7,583,,0.09452687506654428,0.009009689414993189,10.491690746768738,1.0687662647297336e-23,0.0768312818528803,0.11222246828020827,0.31414731816404384,0.32940762376854194,0.2593456648148717,0.39946958272221217,4.844813630221344e-19,0.09 (0.08; 0.11),0.31
linear,bmi,aa_nn_cmb_ffs_frailty,8,583,,0.09742556663382879,0.008764417285496628,11.116034695774786,3.748451386921514e-26,0.08021164104696361,0.11463949222069396,0.35408004347975763,0.3365745857139363,0.26848324282675623,0.40466592860111633,9.567781649845738e-21,0.1 (0.08; 0.11),0.35
linear,bmi,aa_nn_cmb_ffs_frailty,9,581,,0.09497205456608439,0.008770046296262072,10.829139477469226,5.315165741168491e-25,0.07774688528877519,0.11219722384339359,0.36086907276161995,0.331336009086223,0.26327117953061047,0.39940083864183556,3.344678238066825e-20,0.09 (0.08; 0.11),0.36
linear,bmi,aa_nn_cmb_ffs_frailty,10,581,,0.10038250648426401,0.008699783855115875,11.538505801524536,7.540482080227356e-28,0.08329527646565868,0.11746973650286935,0.3836083946402923,0.29899142215492214,0.2306829121844706,0.3672999321253737,7.758101935988176e-17,0.1 (0.08; 0.12),0.38
linear,bmi,aa_nn_cmb_ffs_frailty,11,581,,0.10128839879885734,0.00871167978253674,11.62673575329273,3.3428062414217917e-28,0.08417767803813098,0.11839911955958371,0.3868904601942884,0.2899209174578293,0.2206846599171651,0.3591571749984934,1.3195458631635867e-15,0.1 (0.08; 0.12),0.39
linear,bmi,aa_GDF15,0,996,,0.03650888476017364,0.00711167508327729,5.133654776498754,3.417640534897876e-07,0.02255326473478127,0.05046450478556601,0.025828683711017764,,,,,0.04 (0.02; 0.05),0.03
linear,bmi,aa_GDF15,1,996,,0.03470295388888025,0.0071207655787527266,4.8734863555161185,1.2755297317110933e-06,0.02072949509846949,0.04867641267929101,0.02333662389768465,,,,,0.03 (0.02; 0.05),0.02
linear,bmi,aa_GDF15,2,996,,0.03405280236530563,0.006970663193825187,4.8851596208909625,1.2040841476503915e-06,0.020373880711922386,0.04773172401868888,0.06520231805647336,,,,,0.03 (0.02; 0.05),0.07
linear,bmi,aa_GDF15,3,993,,0.03218596142966415,0.0069524125066136,4.629466591495644,4.15420268066163e-06,0.01854278678143077,0.04582913607789753,0.07692609411982554,,,,,0.03 (0.02; 0.05),0.08
linear,bmi,aa_GDF15,4,993,,0.03720952510088772,0.006740947416345476,5.519925138514197,4.3337737395235605e-08,0.02398130585138546,0.05043774435038999,0.13977215724010117,,,,,0.04 (0.02; 0.05),0.14
linear,bmi,aa_GDF15,5,993,,0.037668341573221936,0.0067830508558386175,5.553303723323602,3.604516927696704e-08,0.024357466767318495,0.05097921637912538,0.1405393555659712,,,,,0.04 (0.02; 0.05),0.14
linear,bmi,aa_GDF15,6,583,,0.022329693034950256,0.009986776278317648,2.235926029847128,0.025736198666959458,0.0027150401432654327,0.04194434592663508,0.157321636844168,0.3638631499438885,0.2862030800499578,0.4415232198378192,6.288676804265333e-19,0.02 (0.0; 0.04),0.16
linear,bmi,aa_GDF15,7,583,,0.022329693034950256,0.009986776278317648,2.235926029847128,0.025736198666959458,0.0027150401432654327,0.04194434592663508,0.157321636844168,0.3638631499438885,0.2862030800499578,0.4415232198378192,6.288676804265333e-19,0.02 (0.0; 0.04),0.16
linear,bmi,aa_GDF15,8,583,,0.019273180882440788,0.009743411282838961,1.9780732151157963,0.04839407682217521,0.00013644294293628165,0.03840991882194529,0.20172104595274343,0.35630597948466614,0.2806087668874897,0.43200319208184257,4.468385751236714e-19,0.02 (0.0; 0.04),0.2
linear,bmi,aa_GDF15,9,581,,0.017249468659451914,0.009763961526881323,1.766646520673204,0.0778170126594889,-0.0019278406084989978,0.03642677792740283,0.20779390321511693,0.3512787153083618,0.27550005295420854,0.42705737766251506,1.4094357587330787e-18,0.02 (-0.0; 0.04),0.21
linear,bmi,aa_GDF15,10,581,,0.022541111667980663,0.009726432967389287,2.317510617053172,0.020826127765967924,0.0034374419513365263,0.041644781384624796,0.22954551785995725,0.31964438791998323,0.2432748878962392,0.39601388794372727,1.3494138154375905e-15,0.02 (0.0; 0.04),0.23
linear,bmi,aa_GDF15,11,581,,0.022427131781601235,0.009761717657926623,2.297457534370517,0.02195220790891409,0.003254018311032763,0.04160024525216971,0.23018432315803017,0.3240223486299222,0.2464408930812137,0.4016038041786307,1.5471978491936273e-15,0.02 (0.0; 0.04),0.23
linear,bmi,aa_mortScore,0,583,,0.06982238636419398,0.010070043698683709,6.933672628781215,1.0950198854944231e-11,0.05004426223615273,0.08960051049223523,0.07642292851026045,,,,,0.07 (0.05; 0.09),0.08
linear,bmi,aa_mortScore,1,583,,0.06716434004662687,0.010101113186379842,6.649201806508816,6.805723976870993e-11,0.047325193722194445,0.0870034863710593,0.0707150419692727,,,,,0.07 (0.05; 0.09),0.07
linear,bmi,aa_mortScore,2,583,,0.06660127299912122,0.010126385289985133,6.577003648576263,1.0727583151205095e-10,0.046712419281454726,0.08649012671678771,0.07182452392424643,,,,,0.07 (0.05; 0.09),0.07
linear,bmi,aa_mortScore,3,581,,0.06448267863916458,0.010187703732453113,6.3294615089516055,4.944286575559489e-10,0.04447317412446734,0.08449218315386182,0.07605727027184106,,,,,0.06 (0.04; 0.08),0.08
linear,bmi,aa_mortScore,4,581,,0.06867402441464476,0.01002235764815081,6.852082795839516,1.8755020894706254e-11,0.048989201642305163,0.08835884718698436,0.11373080883255748,,,,,0.07 (0.05; 0.09),0.11
linear,bmi,aa_mortScore,5,581,,0.06821681679497898,0.00991446910487909,6.880531481146908,1.5649084058980175e-11,0.04874375407743529,0.08768987951252269,0.13890893498695644,,,,,0.07 (0.05; 0.09),0.14
