type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
dtype: int64",1.778816657354928,1.0897495897537355,6.701130625767546,2.0681305981509723e-11,1.5030456539342143,2.1051846909647165,0.05202403096879593,,,,,1.78 (1.5; 2.11),0.05
logistic,CVD_prev,aa_nn_cmb_mort,1,2160,"CVD_prev    97
dtype: int64",1.8649196889853812,1.0885397978445293,7.346049384745496,2.0415097271403652e-13,1.5792344521933412,2.202285697057183,0.06268286653108146,,,,,1.86 (1.58; 2.2),0.06
logistic,CVD_prev,aa_nn_cmb_mort,2,2160,"CVD_prev    97
dtype: int64",1.7933061459150494,1.0909897807991502,6.706765170904913,1.9898609016417663e-11,1.5119146007315638,2.127069168735193,0.07819499635257898,,,,,1.79 (1.51; 2.13),0.08
logistic,CVD_prev,aa_nn_cmb_mort,3,2136,"CVD_prev    95
dtype: int64",1.70399561447226,1.0934015886890145,5.968805051580571,2.389974649771118e-09,1.4304136843453834,2.029903017510282,0.08468555521177945,,,,,1.7 (1.43; 2.03),0.08
logistic,CVD_prev,aa_nn_cmb_mort,4,2125,"CVD_prev    95
dtype: int64",1.7434045259443656,1.0991973839511795,5.876911427304085,4.179917076574167e-09,1.4484092966257378,2.0984809667848188,0.08865752588881992,,,,,1.74 (1.45; 2.1),0.09
logistic,CVD_prev,aa_nn_cmb_mort,5,2075,"CVD_prev    93
dtype: int64",1.8023355159986032,1.1022102042567163,6.053214405312685,1.4198368657373555e-09,1.489357254835153,2.1810840224426182,0.09695864954988609,,,,,1.8 (1.49; 2.18),0.1
logistic,CVD_prev,aa_nn_cmb_mort,6,2160,"CVD_prev    97
dtype: int64",1.6848094188293612,1.0984932526963436,5.553069970291446,2.8069565158850563e-08,1.4014879222843313,2.025406521626979,0.07012881655341086,1.284265088742805,1.0513569960574327,1.568769527713749,0.014265862457871063,1.68 (1.4; 2.03),0.07
logistic,CVD_prev,aa_nn_cmb_mort,7,2160,"CVD_prev    97
dtype: int64",1.6848094188293612,1.0984932526963436,5.553069970291446,2.8069565158850563e-08,1.4014879222843313,2.025406521626979,0.07012881655341086,1.284265088742805,1.0513569960574327,1.568769527713749,0.014265862457871063,1.68 (1.4; 2.03),0.07
logistic,CVD_prev,aa_nn_cmb_mort,8,2160,"CVD_prev    97
dtype: int64",1.5062241539896912,1.1045194892728354,4.120353645282309,3.782913036005865e-05,1.2395707826736688,1.8302393326571536,0.09481612552119922,1.4741521942052673,1.1982950462697906,1.81351387410387,0.00024133458566329377,1.51 (1.24; 1.83),0.09
logistic,CVD_prev,aa_nn_cmb_mort,9,2136,"CVD_prev    95
dtype: int64",1.443916335094915,1.1070685391694104,3.6116310711182873,0.0003042772305699711,1.1829369096883373,1.7624730158290756,0.09975012237174963,1.4535049156591076,1.176564160578702,1.7956322405792586,0.0005250913902525226,1.44 (1.18; 1.76),0.1
logistic,CVD_prev,aa_nn_cmb_mort,10,2125,"CVD_prev    95
dtype: int64",1.4842274380842477,1.1119888532984634,3.7201484142412697,0.0001991057403605238,1.205439076670734,1.8274926793034945,0.1027778669289886,1.4414095157456084,1.1646855838571215,1.7838817796656676,0.0007747699096394551,1.48 (1.21; 1.83),0.1
logistic,CVD_prev,aa_nn_cmb_mort,11,2075,"CVD_prev    93
dtype: int64",1.5452645700405445,1.1134644809988998,4.049219253519863,5.1388783868145316e-05,1.2517535950156586,1.9075979497328455,0.11201458593181435,1.4636887411988146,1.1781883862979108,1.8183719649825663,0.0005792417458847094,1.55 (1.25; 1.91),0.11
logistic,CVD_prev,aa_nn_cmb_ffs_mort,0,2160,"CVD_prev    97
dtype: int64",1.7671615252787505,1.0787813281251855,7.508368107249605,5.98689624667949e-14,1.5230982830201771,2.050333777694995,0.061602622483168834,,,,,1.77 (1.52; 2.05),0.06
logistic,CVD_prev,aa_nn_cmb_ffs_mort,1,2160,"CVD_prev    97
dtype: int64",1.7585393657912713,1.0789883065942134,7.425085238973915,1.1270730821290934e-13,1.515097135532279,2.0410973187875068,0.06023241454245065,,,,,1.76 (1.52; 2.04),0.06
logistic,CVD_prev,aa_nn_cmb_ffs_mort,2,2160,"CVD_prev    97
dtype: int64",1.67275360319948,1.0818322454862768,6.540763582339186,6.120552136060227e-11,1.433770885120492,1.9515702585784445,0.07329642273235715,,,,,1.67 (1.43; 1.95),0.07
logistic,CVD_prev,aa_nn_cmb_ffs_mort,3,2136,"CVD_prev    95
dtype: int64",1.6085274409940395,1.0840393047282222,5.890378184503812,3.853128106019647e-09,1.373224298936582,1.884149974941801,0.08192144840282822,,,,,1.61 (1.37; 1.88),0.08
logistic,CVD_prev,aa_nn_cmb_ffs_mort,4,2125,"CVD_prev    95
dtype: int64",1.646296980615797,1.0914901996152022,5.694610455997938,1.2365391294042148e-08,1.386726016428101,1.9544551095722613,0.08467758119660473,,,,,1.65 (1.39; 1.95),0.08
logistic,CVD_prev,aa_nn_cmb_ffs_mort,5,2075,"CVD_prev    93
dtype: int64",1.7036411830059397,1.0954966861235114,5.841249446512072,5.181075707517213e-09,1.424760489225683,2.03710960711105,0.09248969155106812,,,,,1.7 (1.42; 2.04),0.09
logistic,CVD_prev,aa_nn_cmb_ffs_mort,6,2160,"CVD_prev    97
dtype: int64",1.5986582386773087,1.0891922609679974,5.4913924905634275,3.987770401574421e-08,1.3521723612043173,1.8900757310366734,0.06772080674404224,1.2856574609437077,1.0520503138004922,1.5711369363211611,0.014053085773744638,1.6 (1.35; 1.89),0.07
logistic,CVD_prev,aa_nn_cmb_ffs_mort,7,2160,"CVD_prev    97
dtype: int64",1.5986582386773087,1.0891922609679974,5.4913924905634275,3.987770401574421e-08,1.3521723612043173,1.8900757310366734,0.06772080674404224,1.2856574609437077,1.0520503138004922,1.5711369363211611,0.014053085773744638,1.6 (1.35; 1.89),0.07
logistic,CVD_prev,aa_nn_cmb_ffs_mort,8,2160,"CVD_prev    97
dtype: int64",1.4051081737882176,1.0972873782057961,3.663401653455032,0.0002488878022190175,1.1713407717008337,1.6855291199158513,0.09007285310141289,1.4859745819622334,1.2029222341334447,1.8356302640199427,0.00023920013564980022,1.41 (1.17; 1.69),0.09
logistic,CVD_prev,aa_nn_cmb_ffs_mort,9,2136,"CVD_prev    95
dtype: int64",1.3662249621965254,1.0991796033807957,3.2998937140446745,0.0009672145187608365,1.135086921432606,1.6444297014479536,0.0968277913426171,1.458529332938266,1.1762455905785474,1.8085575258097306,0.0005837237806725457,1.37 (1.14; 1.64),0.1
logistic,CVD_prev,aa_nn_cmb_ffs_mort,10,2125,"CVD_prev    95
dtype: int64",1.4011101178360672,1.105642180971968,3.35833121778318,0.0007841459226619421,1.1507718404030782,1.7059068473686185,0.09925759933221878,1.4530122952521343,1.1715292776548538,1.8021271601339124,0.0006715674032950559,1.4 (1.15; 1.71),0.1
logistic,CVD_prev,aa_nn_cmb_ffs_mort,11,2075,"CVD_prev    93
dtype: int64",1.4600426915716327,1.1074921321074904,3.7068819762783343,0.00020982666654166792,1.19525199844842,1.7834939108898968,0.10822884060416071,1.4752131901153707,1.1868295657239196,1.8336701571492613,0.0004594392608652404,1.46 (1.2; 1.78),0.11
logistic,CVD_prev,aa_nn_allprot_frailty,0,2160,"CVD_prev    97
dtype: int64",1.9133064432595117,1.0738546770046495,9.105828500389054,8.561049286528779e-20,1.663920004632676,2.200070637786762,0.09121220199519886,,,,,1.91 (1.66; 2.2),0.09
logistic,CVD_prev,aa_nn_allprot_frailty,1,2160,"CVD_prev    97
dtype: int64",1.79261056500649,1.074394842110993,8.133957298265948,4.1549895854832257e-16,1.557420192511997,2.063317692439726,0.07149621374049142,,,,,1.79 (1.56; 2.06),0.07
logistic,CVD_prev,aa_nn_allprot_frailty,2,2160,"CVD_prev    97
dtype: int64",1.9547587205985928,1.0781486139724734,8.907753137125786,5.207719695603137e-19,1.6867247732294948,2.265385388536268,0.11309413854888639,,,,,1.95 (1.69; 2.27),0.11
logistic,CVD_prev,aa_nn_allprot_frailty,3,2136,"CVD_prev    95
dtype: int64",1.8988422619656613,1.0808508593225903,8.247668309446313,1.6151492672630197e-16,1.6304564071501029,2.211406523973953,0.12000956883132485,,,,,1.9 (1.63; 2.21),0.12
logistic,CVD_prev,aa_nn_allprot_frailty,4,2125,"CVD_prev    95
dtype: int64",2.0703225901899156,1.0923303033856577,8.240031528236786,1.7216528164844e-16,1.7412679144199714,2.461560103390785,0.12630374765752772,,,,,2.07 (1.74; 2.46),0.13
logistic,CVD_prev,aa_nn_allprot_frailty,5,2075,"CVD_prev    93
dtype: int64",2.1519009255857804,1.0978112028676896,8.212225578766578,2.171258718651157e-16,1.7922125809717344,2.583776970824629,0.13439610488965725,,,,,2.15 (1.79; 2.58),0.13
logistic,CVD_prev,aa_nn_allprot_frailty,6,2160,"CVD_prev    97
dtype: int64",1.6716798230575365,1.08999160188485,5.962969171558067,2.476951685785056e-09,1.4119036822128967,1.9792521728095473,0.07418909146403774,1.1758120200622086,0.9474825244483749,1.4591656002602098,0.14149616399786957,1.67 (1.41; 1.98),0.07
logistic,CVD_prev,aa_nn_allprot_frailty,7,2160,"CVD_prev    97
dtype: int64",1.6716798230575365,1.08999160188485,5.962969171558067,2.476951685785056e-09,1.4119036822128967,1.9792521728095473,0.07418909146403774,1.1758120200622086,0.9474825244483749,1.4591656002602098,0.14149616399786957,1.67 (1.41; 1.98),0.07
logistic,CVD_prev,aa_nn_allprot_frailty,8,2160,"CVD_prev    97
dtype: int64",1.7493393730542997,1.0947288664012165,6.1789688445122755,6.452162588326317e-10,1.4649898293813783,2.088880196124117,0.11916415922732004,1.2785477301432016,1.028484649687922,1.5894104970359577,0.026904552406662223,1.75 (1.46; 2.09),0.12
logistic,CVD_prev,aa_nn_allprot_frailty,9,2136,"CVD_prev    95
dtype: int64",1.718315794602962,1.0970843870246052,5.842514425327803,5.141873236066905e-09,1.432959657401087,2.0604970661470405,0.12498326752900424,1.251454868272478,1.002816031123293,1.5617413750043385,0.04716144282927247,1.72 (1.43; 2.06),0.12
logistic,CVD_prev,aa_nn_allprot_frailty,10,2125,"CVD_prev    95
dtype: int64",1.8710652677968669,1.1084913867652084,6.082602456502818,1.1824728500856629e-09,1.529027144101166,2.289616145705344,0.13085244489768322,1.238321269601499,0.992732351844034,1.5446656532337764,0.058054054554621315,1.87 (1.53; 2.29),0.13
logistic,CVD_prev,aa_nn_allprot_frailty,11,2075,"CVD_prev    93
dtype: int64",1.9312680270080966,1.1125058636812044,6.173397367901928,6.683794345882158e-10,1.5670818952848,2.3800901557004437,0.13985854052916513,1.2659923284658443,1.0111022943407915,1.585137908107811,0.03976115253205083,1.93 (1.57; 2.38),0.14
logistic,CVD_prev,aa_nn_cmb_frailty,0,2160,"CVD_prev    97
dtype: int64",2.11306763713072,1.0808953445836695,9.617475725604734,6.746646868647802e-22,1.814256419731231,2.4610935866224852,0.10796311805050318,,,,,2.11 (1.81; 2.46),0.11
logistic,CVD_prev,aa_nn_cmb_frailty,1,2160,"CVD_prev    97
dtype: int64",1.9659403531539104,1.0806215381219495,8.718110590034408,2.8288258697272847e-18,1.6887729190644443,2.2885974949787995,0.08676165714134199,,,,,1.97 (1.69; 2.29),0.09
logistic,CVD_prev,aa_nn_cmb_frailty,2,2160,"CVD_prev    97
dtype: int64",2.1585742402453953,1.0847153220411123,9.462258496579613,3.0136247818265237e-21,1.8405573040733938,2.531539083482503,0.13130439448226372,,,,,2.16 (1.84; 2.53),0.13
logistic,CVD_prev,aa_nn_cmb_frailty,3,2136,"CVD_prev    95
dtype: int64",2.1162801007840897,1.0876099631542753,8.926371985128133,4.402084319470889e-19,1.7950933346879503,2.4949351537496853,0.13874999607935956,,,,,2.12 (1.8; 2.49),0.14
logistic,CVD_prev,aa_nn_cmb_frailty,4,2125,"CVD_prev    95
dtype: int64",2.343808825444718,1.0991065982885204,9.013739084268126,1.9914813765882446e-19,1.947536589366324,2.82071199084376,0.14669060351185592,,,,,2.34 (1.95; 2.82),0.15
logistic,CVD_prev,aa_nn_cmb_frailty,5,2075,"CVD_prev    93
dtype: int64",2.4096871228642947,1.102826578902228,8.985782123932246,2.5690052912376086e-19,1.9890606603442524,2.9192634221085236,0.15475643708984632,,,,,2.41 (1.99; 2.92),0.15
logistic,CVD_prev,aa_nn_cmb_frailty,6,2160,"CVD_prev    97
dtype: int64",1.8399195662918986,1.091665657747097,6.951989586291054,3.601699974845112e-12,1.549332029336334,2.1850087304229318,0.08999306014883979,1.1871972495165921,0.9638478806948736,1.4623026490898605,0.10659466880803713,1.84 (1.55; 2.19),0.09
logistic,CVD_prev,aa_nn_cmb_frailty,7,2160,"CVD_prev    97
dtype: int64",1.8399195662918986,1.091665657747097,6.951989586291054,3.601699974845112e-12,1.549332029336334,2.1850087304229318,0.08999306014883979,1.1871972495165921,0.9638478806948736,1.4623026490898605,0.10659466880803713,1.84 (1.55; 2.19),0.09
logistic,CVD_prev,aa_nn_cmb_frailty,8,2160,"CVD_prev    97
dtype: int64",1.948689484158888,1.0962735934374035,7.258272544156266,3.9206497948088483e-13,1.6274322993182513,2.333363241753405,0.1382014424025948,1.2863171878852846,1.0438704894161748,1.5850739384102261,0.018132657725720293,1.95 (1.63; 2.33),0.14
logistic,CVD_prev,aa_nn_cmb_frailty,9,2136,"CVD_prev    95
dtype: int64",1.9308228999542498,1.0986380932508657,6.994122281514074,2.66924676812739e-12,1.6057162108852452,2.3217533993335087,0.14451524530700455,1.2603395525132497,1.0197281113816068,1.557724818900143,0.03229752327322308,1.93 (1.61; 2.32),0.14
logistic,CVD_prev,aa_nn_cmb_frailty,10,2125,"CVD_prev    95
dtype: int64",2.137808259435844,1.1087130266972234,7.362226833429285,1.8086728325576618e-13,1.746324030978398,2.6170539218609923,0.15284198669978488,1.2653801455353864,1.0269056271589834,1.5592347245627307,0.027163725669207495,2.14 (1.75; 2.62),0.15
logistic,CVD_prev,aa_nn_cmb_frailty,11,2075,"CVD_prev    93
dtype: int64",2.193521992104332,1.1110513668306017,7.459241783452004,8.70217906279482e-14,1.7844514219047687,2.6963685706329845,0.16227046917970656,1.3017528780773293,1.0515131914375306,1.6115447427397134,0.015472520855351278,2.19 (1.78; 2.7),0.16
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,0,2160,"CVD_prev    97
dtype: int64",2.1313645350986636,1.0826775918160056,9.526546348561864,1.6260279899608111e-21,1.8240664141896379,2.490432774891311,0.10686574221626621,,,,,2.13 (1.82; 2.49),0.11
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,1,2160,"CVD_prev    97
dtype: int64",1.974442014630143,1.0821424317218606,8.617451557533627,6.846071244339289e-18,1.6914070750366408,2.304839164192503,0.08519104706881597,,,,,1.97 (1.69; 2.3),0.09
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,2,2160,"CVD_prev    97
dtype: int64",2.1629116600736444,1.08676554455332,9.271642465526734,1.833011880114533e-20,1.8374426637979349,2.5460314715958896,0.12931389331968834,,,,,2.16 (1.84; 2.55),0.13
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,3,2136,"CVD_prev    95
dtype: int64",2.114032081550362,1.0893031313449137,8.751614941160435,2.1032097853153563e-18,1.7877276512374614,2.499895125932987,0.1363806816720522,,,,,2.11 (1.79; 2.5),0.14
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,4,2125,"CVD_prev    95
dtype: int64",2.3878609699354807,1.1024851345033444,8.921042545615396,4.619191004112339e-19,1.9722410236121026,2.891066529636619,0.14598441384787508,,,,,2.39 (1.97; 2.89),0.15
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,5,2075,"CVD_prev    93
dtype: int64",2.5189370352712097,1.1084858770862611,8.96972587550502,2.9725329162672525e-19,2.058485446120572,3.0823845753288177,0.15753654966133246,,,,,2.52 (2.06; 3.08),0.16
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,6,2160,"CVD_prev    97
dtype: int64",1.8473421977472662,1.093946364038665,6.835243394714302,8.186591395048997e-12,1.5492322820664484,2.202815701094025,0.08822076592076222,1.1816209869519503,0.9582893199994654,1.4570006444463768,0.11843960119270464,1.85 (1.55; 2.2),0.09
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,7,2160,"CVD_prev    97
dtype: int64",1.8473421977472662,1.093946364038665,6.835243394714302,8.186591395048997e-12,1.5492322820664484,2.202815701094025,0.08822076592076222,1.1816209869519503,0.9582893199994654,1.4570006444463768,0.11843960119270464,1.85 (1.55; 2.2),0.09
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,8,2160,"CVD_prev    97
dtype: int64",1.9472198781891308,1.0985251906139217,7.091763057481305,1.3241408686206946e-12,1.6196785264356925,2.3409986562944267,0.13630020924674802,1.2890575754559885,1.0455678591526067,1.5892506816221297,0.017447474100827892,1.95 (1.62; 2.34),0.14
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,9,2136,"CVD_prev    95
dtype: int64",1.9245684802382386,1.100710295507157,6.822959066770978,8.918407443906635e-12,1.594614590466734,2.3227956506044483,0.14215469273806225,1.2619706744358898,1.0199545599024114,1.5614126802752377,0.032206085581519085,1.92 (1.59; 2.32),0.14
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,10,2125,"CVD_prev    95
dtype: int64",2.1747077510016104,1.1127226707518683,7.273618991933464,3.4998222422302983e-13,1.7639414980678356,2.6811284883579543,0.15182740657998373,1.2595847294668931,1.0207059185652188,1.5543690517013615,0.031477737204247555,2.17 (1.76; 2.68),0.15
logistic,CVD_prev,aa_nn_cmb_ffs_frailty,11,2075,"CVD_prev    93
dtype: int64",2.2918991452426236,1.1168595188647321,7.504299663794342,6.175788053701933e-14,1.8455255978084404,2.8462361606913307,0.1645966124980519,1.2935304993576833,1.0432729497239406,1.603819166605716,0.018969695385867208,2.29 (1.85; 2.85),0.16
logistic,CVD_prev,aa_Gaddprot,0,2160,"CVD_prev    97
dtype: int64",2.4842408414864754,1.1001777378205877,9.531271281884605,1.5536877186968966e-21,2.060288314774411,2.995431520071097,0.11932035958819809,,,,,2.48 (2.06; 3.0),0.12
logistic,CVD_prev,aa_Gaddprot,1,2160,"CVD_prev    97
dtype: int64",1.9064707192836565,1.0854603108823369,7.868550163854635,3.587746945847676e-15,1.6234095008224856,2.2388871086712814,0.07176483307953752,,,,,1.91 (1.62; 2.24),0.07
logistic,CVD_prev,aa_Gaddprot,2,2160,"CVD_prev    97
dtype: int64",1.8303679796300696,1.0885749365744668,7.122905553732164,1.056752377233637e-12,1.5498776251817594,2.1616203024172105,0.08453245461991865,,,,,1.83 (1.55; 2.16),0.08
logistic,CVD_prev,aa_Gaddprot,3,2136,"CVD_prev    95
dtype: int64",1.7452371384106813,1.0903093944320754,6.4409062549920115,1.1876221341845872e-10,1.4731883658175486,2.06752424873896,0.09114021450653353,,,,,1.75 (1.47; 2.07),0.09
logistic,CVD_prev,aa_Gaddprot,4,2125,"CVD_prev    95
dtype: int64",1.8070918110369505,1.0979995008610641,6.329227987844295,2.463908296768705e-10,1.504532177686576,2.170495827173389,0.09530841257933509,,,,,1.81 (1.5; 2.17),0.1
logistic,CVD_prev,aa_Gaddprot,5,2075,"CVD_prev    93
dtype: int64",1.8536650548927114,1.1022470340850377,6.339592943402077,2.303730057470729e-10,1.5316730296314127,2.243347025936252,0.10170639642296209,,,,,1.85 (1.53; 2.24),0.1
logistic,CVD_prev,aa_Gaddprot,6,2160,"CVD_prev    97
dtype: int64",1.742634447837402,1.093706840466363,6.200527979399778,5.627405424574766e-10,1.4620488253896198,2.077067992568785,0.07900638147356831,1.2772842469580974,1.0475210503367938,1.5574436876497868,0.015571241153196627,1.74 (1.46; 2.08),0.08
logistic,CVD_prev,aa_Gaddprot,7,2160,"CVD_prev    97
dtype: int64",1.742634447837402,1.093706840466363,6.200527979399778,5.627405424574766e-10,1.4620488253896198,2.077067992568785,0.07900638147356831,1.2772842469580974,1.0475210503367938,1.5574436876497868,0.015571241153196627,1.74 (1.46; 2.08),0.08
logistic,CVD_prev,aa_Gaddprot,8,2160,"CVD_prev    97
dtype: int64",1.5631157468870698,1.1010800038373505,4.638841550342726,3.503675339876968e-06,1.294278234860206,1.8877941174914563,0.1000454872298906,1.4521202356976186,1.1817024510767733,1.7844197386584852,0.0003882844968399505,1.56 (1.29; 1.89),0.1
logistic,CVD_prev,aa_Gaddprot,9,2136,"CVD_prev    95
dtype: int64",1.5066494684554337,1.1029496520946294,4.18304181919289,2.876344565303506e-05,1.243382088361344,1.8256597405136095,0.10491973778318098,1.4274050923948876,1.1569724610975658,1.7610490882920324,0.0008986692780371974,1.51 (1.24; 1.83),0.1
logistic,CVD_prev,aa_Gaddprot,10,2125,"CVD_prev    95
dtype: int64",1.5611047106408986,1.1097096188849176,4.278584676349044,1.880854381787672e-05,1.2729851443573086,1.9144354734914013,0.10823275459726056,1.416799115250909,1.1460354764180383,1.7515336778663122,0.001283660572481769,1.56 (1.27; 1.91),0.11
logistic,CVD_prev,aa_Gaddprot,11,2075,"CVD_prev    93
dtype: int64",1.5986606513858503,1.1124093459568973,4.404148270632215,1.0620029261237667e-05,1.2974160885782549,1.9698506136840472,0.11596465169767822,1.446209101438236,1.1652445841462498,1.7949199623315164,0.0008152890363481835,1.6 (1.3; 1.97),0.12
